packet_size,write_freq,num_packets,direction,speed_total_bps,speed_valid_bps,send_rate_bps,latency_avg_ms,latency_min_ms,latency_max_ms,packet_loss_percent,corruption_percent,elapsed_time,packets_sent,packets_received,packets_corrupt,timestamp
3600,1.0,10,Sender → Receiver,28117.100285044322,28117.100285044322,31241.222538938135,383.6630980173747,380.6583881378174,386.35945320129395,10.0,0.0,9.218589305877686,10,9,0,1762497857.5891616
3700,0.01,10,Sender → Receiver,69513.56361483257,17378.390903708143,173783.9090370814,420.15981674194336,420.15981674194336,420.15981674194336,60.0,75.0,1.7032647132873535,10,4,3,1762497861.1354842
3700,0.01,10,Sender → Receiver,69515.23727161787,17378.809317904466,173788.09317904466,418.26462745666504,418.26462745666504,418.26462745666504,60.0,75.0,1.703223705291748,10,4,3,1762497864.6789134
3700,0.05,10,Sender → Receiver,69507.93993999374,17376.984984998435,173769.84984998434,411.38625144958496,411.38625144958496,411.38625144958496,60.0,75.0,1.7034025192260742,10,4,3,1762497868.2299597
3700,0.05,10,Sender → Receiver,69475.54856175622,17368.887140439056,173688.87140439058,415.0669574737549,415.0669574737549,415.0669574737549,60.0,75.0,1.7041966915130615,10,4,3,1762497871.7818284
3700,0.1,10,Sender → Receiver,69478.84369255048,17369.71092313762,173697.1092313762,424.93534088134766,424.93534088134766,424.93534088134766,60.0,75.0,1.704115867614746,10,4,3,1762497875.3355565
3700,0.1,10,Sender → Receiver,69522.60426558231,17380.651066395578,173806.5106639558,427.8702735900879,427.8702735900879,427.8702735900879,60.0,75.0,1.7030432224273682,10,4,3,1762497878.884446
3700,0.2,10,Sender → Receiver,73862.74570464563,29545.098281858252,147725.49140929125,491.7867183685303,422.3630428314209,561.2103939056396,50.0,60.0,2.003716468811035,10,5,3,1762497882.7362182
3700,0.2,10,Sender → Receiver,73765.66939853047,29506.267759412192,147531.33879706095,480.80480098724365,411.4234447479248,550.1861572265625,50.0,60.0,2.0063533782958984,10,5,3,1762497886.584183
3700,0.35,10,Sender → Receiver,78206.70552215642,78206.70552215642,86896.3394690627,459.43323771158856,410.2036952972412,521.2891101837158,10.0,0.0,3.406357526779175,10,9,0,1762497891.836603
3700,0.35,10,Sender → Receiver,78195.14643395728,78195.14643395728,86883.49603773032,451.3419469197591,399.78742599487305,510.7605457305908,10.0,0.0,3.4068610668182373,10,9,0,1762497897.090771
3700,0.5,10,Sender → Receiver,56540.594844786465,56540.594844786465,62822.883160873855,395.97561624315045,394.32382583618164,397.8760242462158,10.0,0.0,4.711658954620361,10,9,0,1762497903.6456485
3700,0.5,10,Sender → Receiver,56572.07541461039,56572.07541461039,62857.861571789326,400.85750155978735,398.98085594177246,402.972936630249,10.0,0.0,4.7090370655059814,10,9,0,1762497910.200475
3700,0.8,10,Sender → Receiver,35939.11649340328,35939.11649340328,39932.35165933697,405.1385720570882,402.6625156402588,407.84382820129395,10.0,0.0,7.412536144256592,10,9,0,1762497919.4702194
3700,0.8,10,Sender → Receiver,35935.113869466266,35935.113869466266,39927.90429940696,392.5325605604384,390.0480270385742,394.53840255737305,10.0,0.0,7.4133617877960205,10,9,0,1762497928.7298052
3700,1.0,10,Sender → Receiver,28900.269280175817,28900.269280175817,32111.410311306463,398.96212683783637,396.0084915161133,401.5359878540039,10.0,0.0,9.217907190322876,10,9,0,1762497939.7882106
3700,1.0,10,Sender → Receiver,28888.531613524796,28888.531613524796,32098.368459471993,397.43836720784503,393.48602294921875,401.31378173828125,10.0,0.0,9.221652507781982,10,9,0,1762497950.8512452
3800,0.01,10,Sender → Receiver,71348.39502003734,17837.098755009334,178370.98755009333,420.5334186553955,420.5334186553955,420.5334186553955,60.0,75.0,1.704313039779663,10,4,3,1762497954.3989882
