packet_size,write_freq,num_packets,direction,speed_total_bps,speed_valid_bps,send_rate_bps,latency_avg_ms,latency_min_ms,latency_max_ms,packet_loss_percent,corruption_percent,elapsed_time,packets_sent,packets_received,packets_corrupt,timestamp
128,0.7,10,Sender → Receiver,1437.6062839660547,1437.6062839660547,1597.3403155178387,50.65547095404731,42.98114776611328,57.58357048034668,10.0,0.0,6.410656452178955,10,9,0,1762419722.2654853
128,0.7,10,Sender → Receiver,1437.7281432694078,1437.7281432694078,1597.4757147437865,49.88898171318902,40.557861328125,56.89120292663574,10.0,0.0,6.410113096237183,10,9,0,1762419730.5190141
128,0.9,10,Sender → Receiver,1122.0335886381936,1122.0335886381936,1246.7039873757706,50.57215690612793,41.97525978088379,59.72766876220703,10.0,0.0,8.213657855987549,10,9,0,1762419740.5795374
128,0.9,10,Sender → Receiver,1122.1614379777334,1122.1614379777334,1246.8460421974814,51.7673757341173,42.257070541381836,60.25576591491699,10.0,0.0,8.212722063064575,10,9,0,1762419750.6392426
128,1.0,10,Sender → Receiver,1122.446254211525,1122.446254211525,1122.446254211525,51.98850631713867,43.1370735168457,59.713125228881836,0.0,0.0,9.122931241989136,10,10,0,1762419763.0960338
128,1.0,10,Sender → Receiver,1011.1785234562243,1011.1785234562243,1123.531692729138,49.987475077311196,40.731191635131836,58.83431434631348,10.0,0.0,9.114117622375488,10,9,0,1762419774.0645363
256,0.05,10,Sender → Receiver,30571.640377333868,30571.640377333868,33968.489308148746,62.52802742852105,55.30285835266113,71.54250144958496,10.0,0.0,0.6029117107391357,10,9,0,1762419776.5118866
256,0.05,10,Sender → Receiver,30596.564866517463,30596.564866517463,33996.1831850194,63.86219130622016,56.62369728088379,73.29201698303223,10.0,0.0,0.6024205684661865,10,9,0,1762419778.9561481
256,0.1,10,Sender → Receiver,18563.792488500734,18563.792488500734,18563.792488500734,64.47949409484863,56.38837814331055,72.29280471801758,0.0,0.0,1.1032228469848633,10,10,0,1762419783.4016716
256,0.1,10,Sender → Receiver,18563.936915847455,18563.936915847455,18563.936915847455,62.43884563446045,54.11577224731445,71.13146781921387,0.0,0.0,1.1032142639160156,10,10,0,1762419787.8379893
256,0.15,10,Sender → Receiver,12257.697956035896,12257.697956035896,13619.66439559544,64.23815091451009,55.25374412536621,72.56531715393066,10.0,0.0,1.5037081241607666,10,9,0,1762419791.1897144
256,0.15,10,Sender → Receiver,12246.919051541689,12246.919051541689,13607.687835046321,61.99881765577528,53.719282150268555,71.1674690246582,10.0,0.0,1.5050315856933594,10,9,0,1762419794.5395253
256,0.2,10,Sender → Receiver,10218.834123266726,10218.834123266726,10218.834123266726,63.219881057739265,54.21781539916992,73.32277297973633,0.0,0.0,2.0041425228118896,10,10,0,1762419799.87647
