packet_size,write_freq,num_packets,direction,speed_total_bps,speed_valid_bps,send_rate_bps,latency_avg_ms,latency_min_ms,latency_max_ms,packet_loss_percent,corruption_percent,elapsed_time,packets_sent,packets_received,packets_corrupt,timestamp
128,0.001,10,Sender → Receiver,40637.78913605011,40637.78913605011,101594.47284012528,65.05203247070312,42.195796966552734,80.81817626953125,60.0,0.0,0.10079288482666016,10,4,0,1762418862.841301
128,0.01,10,Sender → Receiver,30488.546625825664,30488.546625825664,50814.244376376104,57.742953300476074,44.49796676635742,80.93500137329102,40.0,0.0,0.20151829719543457,10,6,0,1762418864.8948853
128,0.05,10,Sender → Receiver,17007.44767942598,17007.44767942598,17007.44767942598,52.12435722351074,42.967796325683594,59.52620506286621,0.0,0.0,0.6020891666412354,10,10,0,1762418866.8473322
128,0.1,10,Sender → Receiver,9189.345380806235,9189.345380806235,10210.38375645137,49.58711730109321,42.79756546020508,57.575225830078125,10.0,0.0,1.0029006004333496,10,9,0,1762418869.6978672
128,0.3,10,Sender → Receiver,3284.844422618019,3284.844422618019,3649.827136242244,50.62966876559787,43.36094856262207,57.92236328125,10.0,0.0,2.805612325668335,10,9,0,1762418874.3489127
128,0.9,10,Sender → Receiver,1122.1131286755253,1122.1131286755253,1246.7923651950282,50.055344899495445,39.215087890625,59.72623825073242,10.0,0.0,8.213075637817383,10,9,0,1762418884.4054568
128,1.0,10,Sender → Receiver,1123.4102926248454,1123.4102926248454,1123.4102926248454,50.421953201293945,41.25475883483887,60.88662147521973,0.0,0.0,9.115102529525757,10,10,0,1762418896.8474708
256,0.001,10,Sender → Receiver,50962.93140538918,50962.93140538918,101925.86281077836,119.03524398803711,88.8514518737793,147.6738452911377,50.0,0.0,0.20093035697937012,10,5,0,1762418898.906889
256,0.01,10,Sender → Receiver,67935.98461265913,67935.98461265913,67935.98461265913,102.09929943084717,85.63065528869629,121.2010383605957,0.0,0.0,0.30146026611328125,10,10,0,1762418900.5505116
256,0.05,10,Sender → Receiver,30597.194554283225,30597.194554283225,33996.88283809247,62.293291091918945,53.835153579711914,69.39983367919922,10.0,0.0,0.6024081707000732,10,9,0,1762418903.0087068
256,0.1,10,Sender → Receiver,18564.91587154623,18564.91587154623,18564.91587154623,64.29827213287354,54.91495132446289,73.49824905395508,0.0,0.0,1.1031560897827148,10,10,0,1762418907.4533687
256,0.3,10,Sender → Receiver,7050.756551938739,7050.756551938739,7050.756551938739,64.64509963989258,55.38821220397949,72.05033302307129,0.0,0.0,2.9046528339385986,10,10,0,1762418913.699081
256,0.9,10,Sender → Receiver,2463.042494831586,2463.042494831586,2463.042494831586,64.66655731201172,55.01699447631836,73.84490966796875,0.0,0.0,8.314919471740723,10,10,0,1762418925.3540738
256,1.0,10,Sender → Receiver,2222.4490203439977,2222.4490203439977,2222.4490203439977,63.743329048156745,55.776357650756836,71.03586196899414,0.0,0.0,9.215059518814087,10,10,0,1762418937.905204
512,0.001,10,Sender → Receiver,54429.716646495624,54429.716646495624,136074.29161623906,165.2822494506836,124.38082695007324,205.0776481628418,60.0,0.0,0.3010120391845703,10,4,0,1762418940.0639875
512,0.01,10,Sender → Receiver,61260.700559599485,61260.700559599485,102101.16759933248,169.9349880218506,130.49626350402832,202.89134979248047,40.0,0.0,0.4011707305908203,10,6,0,1762418942.3213573
512,0.05,10,Sender → Receiver,52549.450339167786,52549.450339167786,58388.278154630876,89.60898717244466,80.17802238464355,97.1980094909668,10.0,0.0,0.7015106678009033,10,9,0,1762418944.8638964
512,0.1,10,Sender → Receiver,34049.634724708194,34049.634724708194,34049.634724708194,88.58270645141602,79.21600341796875,96.73881530761719,0.0,0.0,1.2029497623443604,10,10,0,1762418949.4046738
512,0.3,10,Sender → Receiver,13628.1065925952,13628.1065925952,13628.1065925952,89.75684642791748,82.64374732971191,95.65091133117676,0.0,0.0,3.0055532455444336,10,10,0,1762418955.7476013
512,0.9,10,Sender → Receiver,4868.58798367792,4868.58798367792,4868.58798367792,87.10794448852539,78.64689826965332,97.45907783508301,0.0,0.0,8.413116931915283,10,10,0,1762418967.4903362
512,1.0,10,Sender → Receiver,3957.8467085782154,3957.8467085782154,4397.607453975795,89.52898449367946,80.01971244812012,96.51994705200195,10.0,0.0,9.314155578613281,10,9,0,1762418978.6485505
